popularity,track,album_name,artist,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
18,God of Rage,W.A.R,Trail of Lies,119877,FALSE,0.221,0.957,1,-4.469,1,0.0627,1.44e-5,0.0137,0.128,0.18,145.287,119878,4
17,Black Mirror,W.A.R,Trail of Lies,113917,FALSE,0.289,0.957,9,-4.913,1,0.0619,1.57e-5,0.0254,0.0923,0.44,145.138,113917,4
27,Fight for Victory,W.A.R,Trail of Lies,158985,FALSE,0.208,0.881,8,-4.769,1,0.0625,4.65e-6,0.00453,0.0598,0.281,142.484,158986,4
25,Le club de l'apocalypse,Dirty Centre,Svinkels,181573,FALSE,0.667,0.781,2,-2.911,1,0.0827,0.344,2.71e-5,0.312,0.476,88.016,181573,4
16,Droit dans le mur,Dirty Centre,Svinkels,310800,FALSE,0.658,0.908,1,-3.486,1,0.338,0.174,0,0.127,0.805,165.941,310800,4
12,Faites du bruit,Dirty Centre,Svinkels,329893,FALSE,0.791,0.736,10,-3.478,0,0.276,0.0747,0,0.332,0.8,99.991,329893,4
20,Du PQ (Pour mon trou-trou),Dirty Centre,Svinkels,196306,FALSE,0.72,0.895,1,-4.831,1,0.314,0.197,0,0.0866,0.709,84.202,196307,4
11,La ferme,Dirty Centre,Svinkels,138560,FALSE,0.741,0.719,9,-4.8,1,0.219,0.124,0,0.08,0.668,151.947,138560,4
14,La youte,Dirty Centre,Svinkels,275053,FALSE,0.723,0.718,5,-4.554,0,0.254,0.365,0,0.336,0.766,91.963,275053,4
24,Dirty Centre,Dirty Centre,Svinkels,284680,FALSE,0.741,0.805,8,-3.895,1,0.077,0.239,0,0.071,0.971,140.092,284680,4
19,C'est des cons,Dirty Centre,Svinkels,318600,FALSE,0.672,0.784,1,-3.958,1,0.379,0.241,0,0.52,0.91,79.638,318600,4
11,Ultras festifs,Dirty Centre,Svinkels,360306,FALSE,0.757,0.852,0,-3.709,1,0.394,0.256,0,0.224,0.626,89.938,360307,4
10,La fugue (Série noire II),Dirty Centre,Svinkels,279613,FALSE,0.672,0.962,10,-3.139,0,0.319,0.56,0,0.52,0.77,88.026,279613,4
8,La Tour Eiffel,Dirty Centre,Svinkels,142693,FALSE,0.716,0.765,4,-6.619,0,0.0448,0.146,0,0.054,0.535,83.931,142693,4
19,Tout nu yo!,Dirty Centre,Svinkels,297320,FALSE,0.835,0.859,9,-3.935,1,0.204,0.248,0,0.00858,0.741,101.933,297320,4
18,Le blues du tox,Dirty Centre,Svinkels,327920,FALSE,0.911,0.848,1,-3.536,0,0.238,0.226,0,0.0923,0.647,122.904,327920,3
9,On ferme,Dirty Centre,Svinkels,99173,FALSE,0.699,0.79,1,-6.096,1,0.891,0.0784,0,0.278,0.0766,65.953,99173,3
28,Fill the Darkness with Black,Strength in Numbers,The Haunted,84493,FALSE,0.403,0.872,6,-7.301,0,0.0378,2.91e-5,0.0183,0.114,0.105,102.044,84493,4
30,Brute Force,Strength in Numbers,The Haunted,168706,FALSE,0.514,0.985,2,-4.389,1,0.13,2.74e-6,0.396,0.367,0.312,119.018,168707,4
33,Spark,Strength in Numbers,The Haunted,261040,FALSE,0.375,0.974,0,-5.637,1,0.066,9.46e-6,0.132,0.125,0.185,154.044,261040,4
42,Preachers of Death,Strength in Numbers,The Haunted,295560,FALSE,0.364,0.962,2,-5.239,1,0.0499,7.42e-6,0.157,0.611,0.256,103.589,295560,4
26,Strength in Numbers,Strength in Numbers,The Haunted,278866,FALSE,0.449,0.974,3,-4.946,1,0.0605,3.64e-6,0.564,0.239,0.333,101.978,278867,4
25,Tighten the Noose,Strength in Numbers,The Haunted,180560,TRUE,0.374,0.993,10,-5.016,0,0.0553,1.04e-6,0.21,0.395,0.55,115.017,180560,5
24,This Is the End,Strength in Numbers,The Haunted,209866,FALSE,0.487,0.9,5,-5.214,0,0.0518,3.13e-6,0.29,0.358,0.304,114.013,209867,4
24,The Fall,Strength in Numbers,The Haunted,272240,FALSE,0.442,0.962,2,-4.823,1,0.0536,1.96e-6,0.453,0.2,0.407,105.025,272240,4
24,Means to an End,Strength in Numbers,The Haunted,265826,FALSE,0.482,0.971,2,-4.685,1,0.0575,4.74e-6,0.27,0.115,0.458,90.02,265827,4
21,Monuments,Strength in Numbers,The Haunted,268026,FALSE,0.452,0.89,3,-6.288,1,0.0509,5.62e-6,0.76,0.081,0.0783,120.018,268027,3
1,The Love Song,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,185248,TRUE,0.472,0.974,2,-3.572,1,0.148,2.91e-5,5.01e-5,0.723,0.29,140.519,185427,4
9,Personal Jesus,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,246456,FALSE,0.577,0.94,4,-5.257,0,0.113,2.02e-4,0.00586,0.645,0.267,130.126,246653,4
1,The Dope Show,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,220821,TRUE,0.563,0.725,2,-6.311,0,0.0406,8.98e-6,7.6e-4,0.291,0.358,134.954,220933,4
2,This Is The New Shit,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,259459,TRUE,0.567,0.86,2,-6.092,1,0.0991,9.28e-4,0.00376,0.113,0.643,178.044,260093,4
3,Sweet Dreams (Are Made Of This),Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,291085,FALSE,0.407,0.581,0,-6.91,0,0.0318,0.00556,0.851,0.194,0.126,93.177,291440,4
0,Tourniquet - Album Version / Extended Fade,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,284398,FALSE,0.525,0.902,5,-5.589,0,0.0419,9.22e-4,0.0132,0.546,0.467,90.012,284573,4
1,Rock Is Dead,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,189428,TRUE,0.502,0.912,11,-6.573,0,0.0396,6.76e-6,0.192,0.455,0.393,101.145,189560,3
1,Get Your Gunn,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,198530,TRUE,0.409,0.801,5,-4.956,1,0.0395,8.92e-5,0.0085,0.427,0.615,137.039,198653,3
1,The Nobodies,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,215713,FALSE,0.464,0.868,9,-4.024,1,0.0561,3.43e-5,1.11e-4,0.0425,0.242,150.024,215920,4
2,Long Hard Road Out Of Hell,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,260806,FALSE,0.476,0.7,0,-6.993,1,0.0337,2.84e-4,0.802,0.226,0.198,124.047,261160,4
4,The Beautiful People,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,222772,TRUE,0.61,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.036,222773,4
1,mOBSCENE,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,206378,TRUE,0.546,0.952,9,-3.99,1,0.0806,6.49e-5,1.59e-4,0.288,0.466,130.083,206547,4
2,The Fight Song,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,177168,TRUE,0.499,0.983,1,-3.662,0,0.0882,1.23e-4,2.46e-4,0.073,0.0378,129.908,177400,4
3,Tainted Love,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,200063,FALSE,0.636,0.952,8,-4.424,1,0.108,0.00104,3.71e-6,0.257,0.512,142.014,200067,4
1,Disposable Teens,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,184784,TRUE,0.275,0.942,10,-4.79,1,0.0823,1.68e-5,0.0928,0.374,0.385,100.354,184800,3
0,Lunchbox,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,274924,TRUE,0.425,0.963,9,-4.584,1,0.275,0.00485,0.394,0.241,0.27,168.369,275027,4
1,The Reflecting God,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,335946,TRUE,0.485,0.954,5,-5.017,1,0.171,1.05e-4,0.653,0.461,0.232,170.048,336200,4
1,(s)AINT,Lest We Forget (The Best Of) [International Version (Explicit)],Marilyn Manson,224908,TRUE,0.669,0.939,2,-3.703,1,0.0998,0.00177,1.25e-4,0.118,0.343,111.108,225627,4
34,Your Enemies Are Mine,Keepers Of The Faith,Terror,100960,FALSE,0.23,0.961,7,-6.163,1,0.125,3.28e-5,0.00105,0.198,0.293,97.54,100960,4
41,Stick Tight,Keepers Of The Faith,Terror,153733,FALSE,0.555,0.89,9,-6.838,0,0.0517,6.89e-5,0.504,0.123,0.339,130.068,153733,4
42,Return to Strength,Keepers Of The Faith,Terror,160973,FALSE,0.397,0.886,7,-6.109,1,0.0602,1.06e-5,0.788,0.292,0.375,178.093,160973,4
27,The Struggle,Keepers Of The Faith,Terror,140746,FALSE,0.268,0.951,6,-6.015,0,0.0915,1.98e-5,0.0107,0.168,0.296,105.092,140747,4
30,Shattered,Keepers Of The Faith,Terror,155693,FALSE,0.4,0.906,7,-5.667,1,0.0515,0.00193,2.77e-6,0.0288,0.647,199.957,155693,4
29,You're Caught,Keepers Of The Faith,Terror,138240,FALSE,0.506,0.9,5,-6.313,0,0.0404,7.39e-5,0.41,0.193,0.33,114.928,138240,4
26,Dead Wrong,Keepers Of The Faith,Terror,170466,FALSE,0.348,0.883,10,-6.957,1,0.0903,8.47e-5,0.0194,0.0772,0.52,146.339,170467,4
45,Keepers of the Faith,Keepers Of The Faith,Terror,192773,FALSE,0.564,0.81,7,-6.579,0,0.0408,0.00102,0.115,0.302,0.451,132.998,192773,4
26,Stay Free,Keepers Of The Faith,Terror,138480,FALSE,0.176,0.919,8,-5.882,1,0.13,4.29e-5,0.649,0.283,0.45,194.916,138480,4
27,Hell and Back,Keepers Of The Faith,Terror,185373,FALSE,0.356,0.842,2,-6.268,1,0.0487,1.4e-5,0.454,0.107,0.484,119.913,185373,4
25,Only Death,Keepers Of The Faith,Terror,145693,FALSE,0.334,0.878,0,-6.428,1,0.0796,7.18e-5,0.57,0.193,0.421,200.693,145693,4
25,The New Blood,Keepers Of The Faith,Terror,151573,FALSE,0.541,0.951,2,-5.818,1,0.0965,0.00544,0.0212,0.0913,0.314,131.043,151573,4
30,Defiant,Keepers Of The Faith,Terror,177186,FALSE,0.369,0.909,2,-6.547,1,0.0673,4.29e-5,0.0161,0.413,0.334,84.822,177187,4
48,Oblivions Peak,Laugh Tracks,Knocked Loose,218068,FALSE,0.325,0.967,2,-4.431,1,0.105,2.4e-5,8.49e-4,0.361,0.127,124.617,218068,4
50,Deadringer,Laugh Tracks,Knocked Loose,180097,FALSE,0.396,0.954,11,-5.249,0,0.116,1.35e-4,1.92e-5,0.25,0.329,157.456,180097,4
44,The Rain,Laugh Tracks,Knocked Loose,176532,FALSE,0.33,0.933,2,-4.078,1,0.0602,7.6e-5,1.07e-4,0.324,0.428,136.854,176533,4
44,Blood Will Have Blood,Laugh Tracks,Knocked Loose,145157,FALSE,0.253,0.98,2,-4.088,1,0.17,3.87e-5,1.32e-4,0.439,0.176,139.635,145157,4
51,Counting Worms,Laugh Tracks,Knocked Loose,71983,FALSE,0.596,0.98,11,-4.802,0,0.0864,0.00394,0.161,0.75,0.0926,127.006,71984,1
43,My Heroes,Laugh Tracks,Knocked Loose,157670,FALSE,0.433,0.951,2,-4.198,1,0.091,6.47e-5,4.46e-5,0.236,0.413,72.71,157670,3
47,Billy No Mates,Laugh Tracks,Knocked Loose,134253,FALSE,0.366,0.955,8,-4.287,0,0.103,2.05e-4,2.32e-5,0.524,0.262,74.252,134253,4
41,Last Words,Laugh Tracks,Knocked Loose,156550,FALSE,0.26,0.953,0,-4.146,1,0.127,2.31e-4,0.00469,0.619,0.146,181.902,156551,4
41,No Thanks,Laugh Tracks,Knocked Loose,136247,FALSE,0.416,0.958,2,-3.919,1,0.0974,9.28e-5,2.65e-5,0.537,0.39,139.137,136247,4
40,A Fetish,Laugh Tracks,Knocked Loose,140321,FALSE,0.299,0.954,8,-3.886,1,0.0968,4.68e-5,1.59e-5,0.346,0.217,80.799,140322,4
41,Laugh Tracks,Laugh Tracks,Knocked Loose,232382,FALSE,0.224,0.919,2,-5.213,1,0.0952,3.51e-4,2.14e-5,0.581,0.316,74.36,232383,4
10,Sick Life,Universal Struggle,Knuckledust,156986,FALSE,0.206,0.947,11,-3.809,1,0.101,3.95e-5,9.54e-5,0.386,0.366,81.358,156987,3
9,Behind These Eyes,Universal Struggle,Knuckledust,112480,FALSE,0.375,0.969,9,-3.926,1,0.0578,9.9e-5,0.515,0.41,0.386,105.531,112480,4
8,Trust No One,Universal Struggle,Knuckledust,100413,FALSE,0.278,0.982,11,-4.038,1,0.21,3.04e-5,6.73e-4,0.139,0.455,96.807,100413,3
7,Fear Is the Enemy,Universal Struggle,Knuckledust,190746,FALSE,0.323,0.98,8,-4.125,0,0.149,2.14e-4,1.11e-4,0.0993,0.332,148.039,190747,1
5,Scarred,Universal Struggle,Knuckledust,130039,FALSE,0.319,0.923,4,-3.832,1,0.109,3.55e-5,2.5e-5,0.355,0.441,110.795,130040,4
5,Universal Struggle,Universal Struggle,Knuckledust,167400,FALSE,0.407,0.945,4,-4.41,0,0.127,4.49e-5,8.68e-4,0.178,0.538,111.06,167400,4
4,Stand or Fall,Universal Struggle,Knuckledust,129506,FALSE,0.269,0.945,9,-4.056,1,0.123,3.71e-6,0.00673,0.136,0.499,157.849,129507,3
4,Friend / Enemy,Universal Struggle,Knuckledust,138386,FALSE,0.35,0.961,9,-4.486,1,0.156,5.49e-5,0.0111,0.106,0.257,106.721,138387,4
4,No Hope,Universal Struggle,Knuckledust,89973,FALSE,0.234,0.97,9,-3.947,1,0.294,3.51e-5,4.63e-5,0.069,0.374,200.191,89973,4
5,Rise from This,Universal Struggle,Knuckledust,156413,FALSE,0.304,0.959,4,-3.863,1,0.117,8.78e-5,0.0242,0.203,0.248,100.284,156413,4
4,Won't Burn Me,Universal Struggle,Knuckledust,106013,FALSE,0.412,0.974,9,-3.958,1,0.174,9.76e-6,2.01e-4,0.0599,0.557,99.35,106013,4
12,25 Years Dead,Universal Struggle,Knuckledust,147826,FALSE,0.264,0.963,9,-4.087,1,0.146,8.96e-5,2.99e-4,0.1,0.181,167.558,147827,4
6,Disarm,Universal Struggle,Knuckledust,211186,FALSE,0.317,0.955,5,-4.952,1,0.121,1.5e-5,0.0251,0.117,0.299,106.911,211187,5
20,Die Without Hope,Die Without Hope,Carnifex,323066,TRUE,0.475,0.963,4,-3.362,1,0.132,1.46e-4,0.0344,0.111,0.142,115.004,323067,4
49,The Mother We Share,The Bones Of What You Believe,CHVRCHES,191293,TRUE,0.462,0.722,1,-5.134,1,0.0306,0.0356,4.52e-6,0.127,0.327,173.94,191294,4
28,Night Sky,The Bones Of What You Believe,CHVRCHES,231093,FALSE,0.614,0.799,8,-7.455,1,0.0362,0.00479,0.0495,0.214,0.35,136.071,231093,4
31,Science/Visions,The Bones Of What You Believe,CHVRCHES,238080,FALSE,0.439,0.852,4,-6.456,0,0.0822,0.0101,0.626,0.156,0.156,129.91,238080,4
23,You Caught The Light,The Bones Of What You Believe,CHVRCHES,340046,FALSE,0.48,0.531,5,-7.75,1,0.0281,0.00759,0.0686,0.102,0.185,105.037,340047,4
24,Broken Bones - Bonus Track,The Bones Of What You Believe,CHVRCHES,224720,FALSE,0.66,0.51,2,-8.456,1,0.0277,0.00713,0.768,0.13,0.196,129.985,224721,4
37,We Sink,The Bones Of What You Believe,CHVRCHES,214373,TRUE,0.607,0.807,7,-6.251,1,0.0382,8.85e-5,3.38e-4,0.632,0.419,125.093,214373,4
33,Tether,The Bones Of What You Believe,CHVRCHES,286400,FALSE,0.464,0.587,9,-7.143,0,0.047,0.081,9.38e-4,0.117,0.126,119.901,286400,4
34,Lies,The Bones Of What You Believe,CHVRCHES,221053,FALSE,0.537,0.784,7,-6.165,0,0.0438,4.95e-4,0.0177,0.103,0.438,104.937,221053,4
27,Under The Tide,The Bones Of What You Believe,CHVRCHES,272120,FALSE,0.478,0.866,7,-7.048,1,0.0329,0.0167,3.27e-4,0.129,0.428,120.034,272120,4
38,Recover,The Bones Of What You Believe,CHVRCHES,225853,FALSE,0.425,0.618,7,-5.185,1,0.0529,0.00472,0,0.349,0.166,170.03,225853,4
25,Lungs,The Bones Of What You Believe,CHVRCHES,182866,FALSE,0.703,0.576,5,-5.12,1,0.0637,0.0106,1.32e-6,0.102,0.764,95.005,182867,4
24,By The Throat,The Bones Of What You Believe,CHVRCHES,249360,FALSE,0.631,0.576,10,-6.072,0,0.0309,0.00329,7.8e-4,0.085,0.305,117.992,249360,4
24,Strong Hand - Bonus Track,The Bones Of What You Believe,CHVRCHES,206362,FALSE,0.545,0.874,3,-3.519,1,0.0527,0.0165,1.28e-4,0.119,0.8,159.974,206362,4
18,Gun - KDA Remix / Bonus Track,The Bones Of What You Believe,CHVRCHES,375566,FALSE,0.795,0.733,0,-7.606,0,0.115,0.0745,0.663,0.109,0.219,124.03,375567,4
18,The Mother We Share - We Were Promised Jetpacks Remix / Bonus Track,The Bones Of What You Believe,CHVRCHES,358821,TRUE,0.601,0.728,1,-7.369,1,0.0483,0.00166,0.867,0.332,0.325,173.97,358822,4
0,Into The Infinity Of Thoughts,In The Nightside Eclipse,Emperor,546133,FALSE,0.09,0.954,7,-5.602,1,0.0695,0.00829,0.889,0.084,0.063,163.352,546133,4
0,The Burning Shadows Of Silence,In The Nightside Eclipse,Emperor,335000,FALSE,0.0829,0.862,4,-6.181,0,0.0682,3.8e-6,0.913,0.256,0.138,168.112,335000,4
0,Cosmic Keys To My Creations And Times,In The Nightside Eclipse,Emperor,366000,FALSE,0.093,0.962,9,-6.577,0,0.0813,8.74e-6,0.869,0.222,0.0383,162.467,366000,3
0,Beyond The Great Vast Forest,In The Nightside Eclipse,Emperor,360600,FALSE,0.13,0.902,6,-6.263,1,0.0595,3.99e-5,0.847,0.208,0.176,144.467,360600,4
0,Towards The Pantheon,In The Nightside Eclipse,Emperor,358266,FALSE,0.114,0.984,4,-6.26,1,0.115,4.32e-5,0.907,0.1,0.0318,151.595,358267,4
0,The Majesty Of The Night Sky,In The Nightside Eclipse,Emperor,293026,FALSE,0.153,0.946,6,-5.616,0,0.0992,0.00549,0.786,0.384,0.0365,106.958,293027,4
0,I Am The Black Wizards,In The Nightside Eclipse,Emperor,360840,FALSE,0.136,0.948,0,-5.707,1,0.0829,1.18e-4,0.901,0.154,0.105,101.259,360840,4
0,Inno A Satana,In The Nightside Eclipse,Emperor,288733,FALSE,0.108,0.935,9,-5.49,0,0.0686,1.72e-4,0.834,0.128,0.0571,153.568,288733,3
0,A Fine Day To Die,In The Nightside Eclipse,Emperor,508533,FALSE,0.18,0.972,0,-5.296,1,0.111,0.0103,0.87,0.105,0.0377,127.794,508533,4
0,Gypsy,In The Nightside Eclipse,Emperor,175800,FALSE,0.172,0.966,4,-3.033,0,0.086,0.00349,0.887,0.266,0.0701,135.856,175800,4
37,Change Of Ideas,No Control (2005 Remaster),Bad Religion,55466,FALSE,0.367,0.901,4,-3.604,1,0.0916,4.02e-4,0,0.306,0.862,145.694,55467,4
46,Big Bang,No Control (2005 Remaster),Bad Religion,102160,FALSE,0.18,0.992,7,-3.602,1,0.217,8.94e-4,0,0.311,0.419,159.88,102160,4
53,No Control,No Control (2005 Remaster),Bad Religion,107106,FALSE,0.435,0.961,11,-4.188,0,0.115,0.024,0,0.328,0.688,147.753,107107,4
35,Sometimes I Feel Like,No Control (2005 Remaster),Bad Religion,94826,FALSE,0.197,0.988,3,-3.656,1,0.176,4.14e-4,0,0.319,0.286,167.606,94827,4
41,Automatic Man,No Control (2005 Remaster),Bad Religion,100733,FALSE,0.292,0.991,9,-3.023,1,0.199,0.00619,0,0.676,0.32,161.562,100733,4
52,I Want to Conquer the World,No Control (2005 Remaster),Bad Religion,137773,FALSE,0.3,0.989,11,-4.076,0,0.153,0.00302,0,0.298,0.474,155.995,137773,4
41,Sanity,No Control (2005 Remaster),Bad Religion,165360,FALSE,0.47,0.91,0,-3.88,1,0.0344,0.00261,0,0.0753,0.813,126.86,165360,4
34,Henchman,No Control (2005 Remaster),Bad Religion,67706,FALSE,0.261,0.976,1,-3.627,1,0.157,0.00213,0,0.353,0.684,107.431,67707,3
33,It Must Look Pretty Appealing,No Control (2005 Remaster),Bad Religion,82066,FALSE,0.369,0.991,8,-4.167,1,0.13,3.9e-4,0,0.283,0.546,157.66,82067,4
58,You,No Control (2005 Remaster),Bad Religion,125200,FALSE,0.298,0.991,0,-4.432,1,0.0724,1.79e-4,0,0.325,0.485,155.473,125200,4
34,Progress,No Control (2005 Remaster),Bad Religion,134666,FALSE,0.266,0.98,11,-4.322,0,0.0956,7.63e-4,0,0.0852,0.368,151.681,134667,4
32,I Want Something More,No Control (2005 Remaster),Bad Religion,47733,FALSE,0.208,0.968,9,-5.061,0,0.0596,0.00124,0,0.326,0.462,166.496,47733,4
35,Anxiety,No Control (2005 Remaster),Bad Religion,128493,FALSE,0.324,0.993,10,-3.721,1,0.134,0.00575,0,0.33,0.389,150.729,128493,4
33,Billy,No Control (2005 Remaster),Bad Religion,114973,FALSE,0.315,0.993,11,-3.711,0,0.205,0.00128,0,0.397,0.23,150.348,114973,4
32,The World Won't Stop,No Control (2005 Remaster),Bad Religion,117200,FALSE,0.211,0.99,0,-4.476,1,0.101,6.46e-4,0,0.242,0.351,159.125,117200,4
10,Birth of an Era,Subjugate,Implore,164453,FALSE,0.211,0.916,4,-5.787,1,0.0829,1.11e-4,0.852,0.0996,0.0397,173.959,164453,4
8,Loathe,Subjugate,Implore,50853,FALSE,0.36,0.959,4,-2.923,0,0.192,2.36e-6,0.816,0.129,0.349,119.864,50853,4
8,Cursed Existence,Subjugate,Implore,135507,FALSE,0.391,0.962,4,-3.164,1,0.106,1.85e-6,0.257,0.728,0.276,108.988,135507,4
8,Paradox,Subjugate,Implore,126776,FALSE,0.353,0.975,11,-3.194,1,0.135,2.49e-6,0.665,0.347,0.347,164.057,126776,4
8,Disconnected from Ourselves,Subjugate,Implore,151453,FALSE,0.188,0.967,11,-3.236,1,0.0827,1.48e-6,0.943,0.666,0.192,94.792,151453,4
7,Totalitarian,Subjugate,Implore,132880,FALSE,0.455,0.991,4,-3.399,1,0.088,2.52e-6,0.117,0.506,0.253,114.067,132880,4
12,Patterns to Follow,Subjugate,Implore,228920,FALSE,0.291,0.944,8,-3.14,1,0.0758,3.35e-6,0.406,0.187,0.279,164.187,228920,4
7,Ecocide,Subjugate,Implore,179925,FALSE,0.363,0.901,4,-4.376,1,0.0455,5.87e-5,0.833,0.21,0.084,100.004,179925,4
7,Technology a Justification for Killing,Subjugate,Implore,162453,FALSE,0.402,0.973,11,-3.234,1,0.0782,1.53e-6,0.578,0.909,0.275,113.047,162453,4
6,Cult of El,Subjugate,Implore,141493,FALSE,0.273,0.972,4,-3.65,1,0.144,3.64e-6,0.548,0.604,0.291,200.158,141493,3
6,Desolated Winds,Subjugate,Implore,155146,FALSE,0.335,0.972,4,-3.289,1,0.0732,1.09e-6,0.74,0.36,0.159,94.827,155147,4
6,Boundary,Subjugate,Implore,58346,FALSE,0.434,0.925,6,-3.257,0,0.0614,0,0.477,0.309,0.414,107.945,58347,1
6,Untouchable Pyramid,Subjugate,Implore,158760,FALSE,0.174,0.974,4,-3.487,1,0.114,2.67e-6,0.717,0.56,0.215,200.006,158760,4
6,Gazing Beyond,Subjugate,Implore,174120,FALSE,0.0869,0.836,1,-3.266,0,0.0965,1.59e-6,0.068,0.353,0.243,195.148,174120,1
45,The Art of Shredding,Cowboys from Hell,Pantera,258093,TRUE,0.364,0.88,2,-11.859,1,0.0641,1.28e-4,0.806,0.287,0.435,118.668,258093,4
70,Cowboys from Hell,Cowboys from Hell,Pantera,243533,TRUE,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,243533,4
51,Primal Concrete Sledge,Cowboys from Hell,Pantera,133120,TRUE,0.38,0.847,2,-12.352,1,0.0897,1.17e-4,0.265,0.216,0.119,133.182,133120,4
51,Psycho Holiday,Cowboys from Hell,Pantera,319133,TRUE,0.291,0.925,6,-9.901,0,0.0714,8.49e-6,0.114,0.0733,0.233,104.12,319133,4
50,Heresy,Cowboys from Hell,Pantera,286693,TRUE,0.304,0.912,11,-13.313,0,0.0438,3.45e-5,0.853,0.113,0.362,173.098,286693,4
66,Cemetery Gates,Cowboys from Hell,Pantera,422933,TRUE,0.274,0.726,9,-11.541,1,0.0449,2.12e-4,0.0113,0.0993,0.426,146.449,422933,4
62,Domination,Cowboys from Hell,Pantera,305293,TRUE,0.372,0.888,2,-5.88,1,0.0943,2.11e-4,0.00442,0.115,0.555,141.374,305293,4
44,Shattered,Cowboys from Hell,Pantera,201760,TRUE,0.342,0.82,1,-10.91,0,0.046,2.62e-5,0.749,0.104,0.525,119.421,201760,4
42,Clash with Reality,Cowboys from Hell,Pantera,316506,TRUE,0.297,0.868,6,-11.075,0,0.0436,7.06e-6,0.568,0.208,0.702,93.789,316507,4
42,Medicine Man,Cowboys from Hell,Pantera,315066,TRUE,0.488,0.847,6,-11.921,0,0.0563,0.0024,0.374,0.204,0.522,103.61,315067,4
43,Message in Blood,Cowboys from Hell,Pantera,309533,TRUE,0.446,0.831,7,-12.176,1,0.0521,1.78e-4,0.105,0.403,0.55,83.963,309533,3
48,The Sleep,Cowboys from Hell,Pantera,347013,TRUE,0.372,0.701,9,-11.145,0,0.0528,0.018,0.00317,0.287,0.419,87.964,347013,4
44,Human Carrying Capacity,Posthuman,Harms Way,197879,FALSE,0.323,0.915,6,-3.179,1,0.0992,1.37e-5,0.335,0.364,0.411,147.233,197879,4
33,Last Man,Posthuman,Harms Way,118902,FALSE,0.338,0.951,1,-4.142,1,0.197,3.77e-4,0.00124,0.336,0.104,148.169,118903,4
35,Sink,Posthuman,Harms Way,191770,FALSE,0.292,0.956,6,-3.042,1,0.122,2.33e-5,0.0746,0.4,0.335,151.345,191770,4
30,Temptation,Posthuman,Harms Way,234592,FALSE,0.434,0.989,0,-3.652,1,0.087,8.67e-6,0.852,0.333,0.338,147.282,234592,4
43,Become a Machine,Posthuman,Harms Way,192436,FALSE,0.303,0.987,6,-3.136,1,0.169,4.98e-5,0.144,0.253,0.272,147.463,192437,4
37,Call My Name,Posthuman,Harms Way,262548,FALSE,0.331,0.866,4,-3.883,0,0.0869,2.39e-5,0.155,0.0697,0.3,162.458,262549,4
29,Unreality,Posthuman,Harms Way,146490,FALSE,0.326,0.959,11,-2.524,1,0.0908,1.64e-5,0.0248,0.465,0.239,103.599,146490,4
29,Dissect Me,Posthuman,Harms Way,259433,FALSE,0.454,0.987,0,-2.768,1,0.128,5.68e-6,0.264,0.4,0.104,139.777,259434,4
26,The Gift,Posthuman,Harms Way,147911,FALSE,0.418,0.831,9,-7.112,1,0.0911,2.3e-4,0.156,0.0895,0.102,64.655,147911,4
31,Dead Space,Posthuman,Harms Way,286705,FALSE,0.368,0.983,7,-2.557,1,0.133,5.73e-5,6.26e-4,0.107,0.181,136.275,286705,4
15,Damned Forever,Arkangel Is Your Enemy,Arkangel,216440,FALSE,0.179,0.832,9,-4.712,1,0.0608,3.5e-6,0.814,0.291,0.358,87.428,216440,4
10,Enduring Violence,Arkangel Is Your Enemy,Arkangel,146413,FALSE,0.215,0.956,10,-4.109,1,0.0882,9.9e-6,0.926,0.318,0.107,116.804,146413,4
11,Slow but Heavy,Arkangel Is Your Enemy,Arkangel,221173,FALSE,0.188,0.859,9,-5.52,0,0.0632,1.81e-4,0.63,0.0864,0.072,147.322,221173,4
9,13th Hour,Arkangel Is Your Enemy,Arkangel,253826,FALSE,0.087,0.752,2,-4.644,0,0.051,1.11e-5,0.86,0.0944,0.244,86.201,253827,4
